ts_unix_ms,ts_dt_utc,symbol,bid1_px,bid2_px,bid3_px,bid4_px,bid5_px,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,ask1_px,ask2_px,ask3_px,ask4_px,ask5_px,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,obi5
1771365752367,2026-02-17 22:02:32.367000,XRPUSDT,1.4819,1.4818,1.4817,1.4816,1.4815,50647.6,23139.2,99192.1,17947.6,68299.0,1.482,1.4821,1.4822,1.4823,1.4825,969.3,57544.8,31991.1,48509.5,93037.4,0.05531170157157587
1771365753376,2026-02-17 22:02:33.376000,BTCUSDT,67605.1,67601.2,67601.0,67600.9,67599.0,0.003,4.464,0.009,0.389,0.009,67605.2,67605.3,67605.4,67605.5,67605.6,14.08,0.277,0.009,0.009,0.105,-0.4963315076986668
1771365753376,2026-02-17 22:02:33.376000,ETHUSDT,1997.2,1997.1,1997.0,1996.9,1996.8,72.314,1.503,45.478,169.777,122.264,1997.3,1997.4,1997.5,1997.6,1997.7,35.005,10.35,213.772,55.816,162.155,-0.07402012980142582
1771365753376,2026-02-17 22:02:33.376000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,3940.83,4284.3,3421.41,3983.74,3879.6,85.17,85.18,85.19,85.2,85.21,301.86,3466.31,4633.74,2845.57,4155.94,0.11761878710978345
1771365753376,2026-02-17 22:02:33.376000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,279.04,342.18,272.83,18.67,202.13,618.3,618.4,618.5,618.6,618.7,49.81,309.16,292.44,377.26,246.55,-0.06709845318337962
1771365753376,2026-02-17 22:02:33.376000,XRPUSDT,1.4819,1.4818,1.4817,1.4816,1.4815,50647.6,23139.2,99192.1,17947.6,68299.0,1.482,1.4821,1.4822,1.4823,1.4825,969.3,57544.8,31991.1,48509.5,93037.4,0.05531170157157587
1771365754381,2026-02-17 22:02:34.381000,BTCUSDT,67605.1,67601.3,67601.2,67600.9,67598.9,0.003,0.009,1.488,0.389,0.009,67605.2,67605.3,67605.4,67605.6,67607.8,11.563,0.277,0.009,0.105,0.002,-0.7259997112747222
1771365754381,2026-02-17 22:02:34.381000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,115.216,131.67,107.824,135.765,139.529,1997.5,1997.6,1997.7,1997.8,1997.9,4.164,25.03,43.583,57.692,187.596,0.329025629991066
1771365754381,2026-02-17 22:02:34.381000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,2981.58,4797.03,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,931.46,4080.04,3751.03,2832.65,4154.09,0.0879125143045112
1771365754381,2026-02-17 22:02:34.381000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,288.38,284.91,292.44,377.26,76.28,-0.09238221412602474
1771365754381,2026-02-17 22:02:34.381000,XRPUSDT,1.4819,1.4818,1.4817,1.4816,1.4815,50647.6,30893.2,99192.1,17947.6,68299.0,1.482,1.4821,1.4822,1.4823,1.4825,1663.0,57544.8,31991.1,48509.5,93037.4,0.06850503666714496
1771365755391,2026-02-17 22:02:35.391000,BTCUSDT,67605.1,67601.3,67601.2,67600.9,67598.9,0.003,0.009,1.488,0.389,0.009,67605.2,67605.3,67605.4,67605.6,67607.8,11.595,0.277,0.009,0.105,0.002,-0.7266311392769697
1771365755391,2026-02-17 22:02:35.391000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,115.216,136.674,140.771,137.201,134.525,1997.5,1997.6,1997.7,1997.8,1997.9,4.614,25.03,43.583,58.161,186.767,0.3523839184482699
1771365755391,2026-02-17 22:02:35.391000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,2981.58,4797.03,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,931.46,4119.51,3751.03,2832.65,4154.09,0.08667054433631258
1771365755391,2026-02-17 22:02:35.391000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,288.38,284.91,292.44,377.26,76.28,-0.09238221412602474
1771365755391,2026-02-17 22:02:35.391000,XRPUSDT,1.4818,1.4817,1.4816,1.4815,1.4814,51323.6,50436.8,72051.1,21931.8,15927.0,1.4819,1.482,1.4821,1.4822,1.4823,78.2,28333.9,63690.6,38602.0,48271.9,0.08369117993768792
1771365756403,2026-02-17 22:02:36.403000,BTCUSDT,67601.3,67601.2,67600.9,67600.1,67598.9,0.319,0.009,0.389,1.479,0.009,67601.4,67601.5,67601.6,67602.5,67602.9,5.373,1.956,0.147,2.065,2.13,-0.6821850677428654
1771365756403,2026-02-17 22:02:36.403000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,116.197,135.763,140.771,135.765,122.371,1997.5,1997.6,1997.7,1997.8,1997.9,4.614,25.03,43.583,45.547,185.164,0.36335063180439986
1771365756403,2026-02-17 22:02:36.403000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,2981.58,4797.03,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,931.46,4119.51,3751.03,3108.7,4154.09,0.07806294849251422
1771365756403,2026-02-17 22:02:36.403000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,288.38,284.91,292.44,377.26,76.28,-0.09238221412602474
1771365756403,2026-02-17 22:02:36.403000,XRPUSDT,1.4818,1.4817,1.4816,1.4815,1.4814,51323.6,65622.0,56864.9,21931.8,15927.0,1.4819,1.482,1.4821,1.4822,1.4823,78.2,28333.9,63690.6,38602.0,48271.9,0.08368883431260889
1771365757410,2026-02-17 22:02:37.410000,BTCUSDT,67601.3,67601.2,67600.9,67600.1,67598.9,0.275,0.009,0.389,1.479,0.009,67601.4,67601.5,67601.6,67601.7,67602.5,5.375,0.009,1.956,0.147,2.065,-0.6310082813967387
1771365757410,2026-02-17 22:02:37.410000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,116.197,135.763,140.771,137.097,122.371,1997.5,1997.7,1997.8,1997.9,1998.0,4.214,68.611,45.547,185.164,41.628,0.3078467919904789
1771365757410,2026-02-17 22:02:37.410000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,2981.58,4797.03,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,887.63,4119.51,3751.03,3108.7,4154.09,0.07942050637457358
1771365757410,2026-02-17 22:02:37.410000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,288.38,284.91,292.44,377.26,76.28,-0.09238221412602474
1771365757410,2026-02-17 22:02:37.410000,XRPUSDT,1.4818,1.4817,1.4816,1.4815,1.4814,51323.6,65622.0,56864.9,21931.8,15927.0,1.4819,1.482,1.4821,1.4822,1.4823,78.2,28333.9,63690.6,38602.0,48271.9,0.08368883431260889
1771365758420,2026-02-17 22:02:38.420000,BTCUSDT,67601.3,67601.2,67600.9,67600.0,67598.9,0.275,0.009,0.389,1.479,0.009,67601.4,67601.5,67601.6,67601.7,67602.5,5.375,0.009,1.956,0.147,2.065,-0.6310082813967387
1771365758420,2026-02-17 22:02:38.420000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,116.197,135.763,140.771,137.097,122.371,1997.5,1997.6,1997.7,1997.8,1997.9,4.614,25.03,43.583,45.547,185.164,0.3642375517316033
1771365758420,2026-02-17 22:02:38.420000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,3216.31,4562.3,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,887.35,4119.51,4027.3,3108.7,4154.09,0.07092876623613543
1771365758420,2026-02-17 22:02:38.420000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,264.12,309.16,292.44,377.26,76.28,-0.09237845648114802
1771365758420,2026-02-17 22:02:38.420000,XRPUSDT,1.482,1.4819,1.4818,1.4817,1.4816,91885.6,6850.1,57127.8,71167.0,58885.5,1.4821,1.4822,1.4823,1.4824,1.4825,13693.0,691.2,11273.2,31192.0,64198.9,0.40511587871466864
1771365759426,2026-02-17 22:02:39.426000,BTCUSDT,67601.3,67601.2,67600.9,67600.1,67598.9,0.275,0.009,0.389,1.479,0.009,67601.4,67601.5,67601.6,67601.7,67602.5,5.375,0.009,1.956,0.147,2.065,-0.6310082813967387
1771365759426,2026-02-17 22:02:39.426000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,116.197,135.763,140.771,137.097,122.371,1997.5,1997.6,1997.7,1997.8,1997.9,4.032,25.03,43.583,45.547,190.599,0.35734815138555026
1771365759426,2026-02-17 22:02:39.426000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,3216.31,4562.3,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,887.35,4119.51,4027.3,3108.7,4154.09,0.07092876623613543
1771365759426,2026-02-17 22:02:39.426000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,264.12,309.16,292.44,377.26,76.28,-0.09237845648114802
1771365759426,2026-02-17 22:02:39.426000,XRPUSDT,1.4822,1.4821,1.482,1.4819,1.4818,8.1,31309.6,69256.2,6850.1,69742.7,1.4823,1.4824,1.4825,1.4826,1.4827,12658.1,29883.8,66219.5,9881.3,129681.3,-0.1672358526285063
1771365760437,2026-02-17 22:02:40.437000,BTCUSDT,67601.3,67601.2,67600.9,67600.0,67598.9,0.275,0.009,0.389,1.479,0.009,67601.4,67601.5,67601.6,67601.7,67602.5,5.958,0.009,1.956,0.147,2.065,-0.6485035783994796
1771365760437,2026-02-17 22:02:40.437000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,116.197,135.763,140.771,137.097,122.371,1997.5,1997.6,1997.7,1997.8,1997.9,4.614,25.03,43.583,45.547,190.599,0.3565266043520402
1771365760437,2026-02-17 22:02:40.437000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,2981.58,4797.03,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,887.35,4119.51,4027.3,3108.7,4154.09,0.07092876623613543
1771365760437,2026-02-17 22:02:40.437000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,264.12,309.16,292.44,377.26,76.28,-0.09237845648114802
1771365760437,2026-02-17 22:02:40.437000,XRPUSDT,1.4822,1.4821,1.482,1.4819,1.4818,8.1,31309.6,69256.2,6850.1,69742.7,1.4823,1.4824,1.4825,1.4826,1.4827,12658.1,29883.8,66219.5,9881.3,129681.3,-0.1672358526285063
1771365761446,2026-02-17 22:02:41.446000,BTCUSDT,67601.3,67601.2,67600.9,67600.3,67598.9,0.275,0.009,0.389,1.479,0.009,67601.4,67601.5,67601.6,67601.7,67602.5,5.958,0.009,1.956,0.147,2.065,-0.6485035783994796
1771365761446,2026-02-17 22:02:41.446000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,116.197,135.763,140.771,137.097,122.371,1997.5,1997.6,1997.7,1997.8,1997.9,4.032,25.03,43.583,45.547,190.599,0.35734815138555026
1771365761446,2026-02-17 22:02:41.446000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,2981.58,4797.03,3421.41,3705.67,3879.6,85.17,85.18,85.19,85.2,85.21,887.35,4119.51,4027.3,3108.7,4154.09,0.07092876623613543
1771365761446,2026-02-17 22:02:41.446000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,264.12,309.16,292.44,377.26,76.28,-0.09237845648114802
1771365761446,2026-02-17 22:02:41.446000,XRPUSDT,1.4822,1.4821,1.482,1.4819,1.4818,8.1,31309.6,69256.2,6850.1,69742.7,1.4823,1.4824,1.4825,1.4826,1.4827,28585.1,29883.8,66219.5,9881.3,129681.3,-0.19728320817221418
1771365762456,2026-02-17 22:02:42.456000,BTCUSDT,67601.3,67601.2,67601.0,67600.9,67598.9,0.275,1.488,0.042,0.389,0.009,67601.4,67601.5,67601.6,67601.7,67602.5,5.946,0.009,1.956,0.147,2.065,-0.6425442154794744
1771365762456,2026-02-17 22:02:42.456000,ETHUSDT,1997.4,1997.3,1997.2,1997.1,1997.0,116.197,135.763,140.771,137.097,122.371,1997.5,1997.7,1997.8,1997.9,1998.0,3.982,68.611,8.006,228.138,42.051,0.30051336657404326
1771365762456,2026-02-17 22:02:42.456000,SOLUSDT,85.16,85.15,85.14,85.13,85.12,3920.89,4284.3,3341.41,3983.67,3879.6,85.17,85.18,85.19,85.2,85.21,232.76,4362.52,4269.82,3121.43,4132.1,0.09263661567473994
1771365762456,2026-02-17 22:02:42.456000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,32.63,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,264.12,309.16,292.44,377.26,76.28,-0.09237845648114802
1771365762456,2026-02-17 22:02:42.456000,XRPUSDT,1.4822,1.4821,1.482,1.4819,1.4818,8.1,31309.6,69256.2,6850.1,69742.7,1.4823,1.4824,1.4825,1.4826,1.4827,28585.1,29883.8,66219.5,9881.3,129681.3,-0.19728320817221418
1771365763464,2026-02-17 22:02:43.464000,BTCUSDT,67601.3,67601.2,67601.0,67600.9,67598.9,1.348,1.488,0.042,0.389,0.009,67601.4,67601.5,67601.6,67601.7,67604.0,4.936,0.009,1.956,0.147,0.006,-0.36573088092933204
1771365763464,2026-02-17 22:02:43.464000,ETHUSDT,1997.6,1997.5,1997.4,1997.3,1997.2,17.197,88.724,143.032,112.828,36.496,1997.7,1997.8,1997.9,1998.0,1998.1,46.7,27.86,224.806,42.391,139.74,-0.09459247488559558
1771365763464,2026-02-17 22:02:43.464000,SOLUSDT,85.17,85.16,85.15,85.14,85.13,1026.95,3336.64,4290.87,3332.7,3631.27,85.18,85.19,85.2,85.21,85.22,3863.21,5100.5,3121.43,4132.1,3057.81,-0.10479378955610044
1771365763464,2026-02-17 22:02:43.464000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,52.03,367.69,258.28,235.4,202.13,618.3,618.4,618.5,618.6,618.7,247.95,325.33,292.44,377.26,76.28,-0.08367456741649178
1771365763464,2026-02-17 22:02:43.464000,XRPUSDT,1.4825,1.4824,1.4823,1.4822,1.4821,62.1,35415.4,19648.4,57129.1,19712.3,1.4826,1.4827,1.4828,1.4829,1.483,1587.4,74248.5,18090.8,73312.9,45607.9,-0.2345612775321709
1771365764472,2026-02-17 22:02:44.472000,BTCUSDT,67601.3,67601.2,67601.0,67600.9,67600.1,1.258,1.642,0.039,0.389,0.147,67601.4,67601.5,67601.6,67601.7,67604.0,5.597,0.009,1.956,0.147,0.006,-0.37890974084003587
1771365764472,2026-02-17 22:02:44.472000,ETHUSDT,1997.6,1997.5,1997.4,1997.3,1997.2,23.204,88.724,137.024,112.828,36.496,1997.7,1997.8,1997.9,1998.0,1998.1,46.65,27.86,224.806,42.391,139.74,-0.09454225932481032
1771365764472,2026-02-17 22:02:44.472000,SOLUSDT,85.17,85.16,85.15,85.14,85.13,1026.95,3278.9,4626.61,3332.7,3353.27,85.18,85.19,85.2,85.21,85.22,3862.04,5100.5,3121.43,4148.99,3636.83,-0.11979637186649543
1771365764472,2026-02-17 22:02:44.472000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,52.03,367.69,258.28,235.4,192.43,618.3,618.4,618.5,618.6,618.7,247.95,325.33,292.44,377.26,76.28,-0.08800910481672847
1771365764472,2026-02-17 22:02:44.472000,XRPUSDT,1.4825,1.4824,1.4823,1.4822,1.4821,8.1,35415.4,19648.4,57129.1,19712.3,1.4826,1.4827,1.4828,1.4829,1.483,11704.7,62081.4,18090.8,73312.9,45607.9,-0.23017761320762972
1771365765479,2026-02-17 22:02:45.479000,BTCUSDT,67601.3,67601.2,67601.0,67600.9,67600.1,1.412,1.488,0.04,0.389,0.147,67601.4,67601.5,67601.6,67601.7,67604.0,5.597,0.009,1.956,0.147,0.006,-0.37878652488606934
1771365765479,2026-02-17 22:02:45.479000,ETHUSDT,1997.6,1997.5,1997.4,1997.3,1997.2,23.204,88.724,137.024,112.828,36.496,1997.7,1997.8,1997.9,1998.0,1998.1,46.7,2.833,249.832,42.391,139.74,-0.09459268992420773
1771365765479,2026-02-17 22:02:45.479000,SOLUSDT,85.17,85.16,85.15,85.14,85.13,1026.95,3334.88,4568.87,3332.7,3353.27,85.18,85.19,85.2,85.21,85.22,3862.04,5100.5,3121.43,4148.99,3057.81,-0.10525263382247448
1771365765479,2026-02-17 22:02:45.479000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,52.03,367.69,258.28,235.4,192.43,618.3,618.4,618.5,618.6,618.7,247.95,325.33,292.44,377.26,76.28,-0.08800910481672847
1771365765479,2026-02-17 22:02:45.479000,XRPUSDT,1.4825,1.4824,1.4823,1.4822,1.4821,40722.6,35415.4,19648.4,57129.1,19712.3,1.4826,1.4827,1.4828,1.4829,1.483,11704.7,62081.4,18090.8,73312.9,45607.9,-0.09954971695935715
1771365766486,2026-02-17 22:02:46.486000,BTCUSDT,67601.3,67601.2,67601.0,67600.9,67600.1,1.4,1.488,0.04,0.389,0.147,67601.4,67601.5,67601.6,67601.7,67604.7,1.503,0.009,1.956,0.147,0.148,-0.04137263041372629
1771365766486,2026-02-17 22:02:46.486000,ETHUSDT,1997.6,1997.5,1997.4,1997.3,1997.2,25.503,87.808,135.847,112.628,36.496,1997.7,1997.8,1997.9,1998.0,1998.1,40.685,26.784,180.774,79.928,140.816,-0.08152603171564991
1771365766486,2026-02-17 22:02:46.486000,SOLUSDT,85.17,85.16,85.15,85.14,85.13,1259.71,3053.26,4568.87,3332.7,3353.27,85.18,85.19,85.2,85.21,85.22,3862.04,5100.5,3121.43,4132.1,3057.81,-0.10636883572524752
1771365766486,2026-02-17 22:02:46.486000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,76.29,343.43,258.28,235.4,192.43,618.3,618.4,618.5,618.6,618.7,247.95,325.33,292.44,377.26,76.28,-0.08800910481672847
1771365766486,2026-02-17 22:02:46.486000,XRPUSDT,1.4826,1.4825,1.4823,1.4822,1.4821,36409.4,63302.6,50687.5,67915.8,7100.0,1.4829,1.483,1.4831,1.4832,1.4833,896.3,13031.5,41325.2,50864.9,105816.5,0.030824075105116103
1771365767496,2026-02-17 22:02:47.496000,BTCUSDT,67612.0,67611.0,67610.9,67609.5,67609.2,1.977,0.009,0.05,0.147,0.01,67612.1,67613.6,67613.7,67614.8,67617.9,2.278,0.009,0.01,0.148,0.022,-0.058798283261802586
1771365767496,2026-02-17 22:02:47.496000,ETHUSDT,1998.0,1997.9,1997.8,1997.7,1997.6,21.767,63.747,2.928,130.559,143.12,1998.1,1998.3,1998.4,1998.5,1998.6,80.51,184.765,31.886,143.881,155.793,-0.2447599264199818
1771365767496,2026-02-17 22:02:47.496000,SOLUSDT,85.17,85.16,85.15,85.14,85.13,5138.65,2788.84,3316.71,4851.8,3347.92,85.18,85.19,85.2,85.21,85.22,40.59,3051.92,4117.74,4171.12,3067.17,0.14738912430670417
1771365767496,2026-02-17 22:02:47.496000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,89.74,206.61,406.08,228.09,63.29,618.4,618.5,618.6,618.7,618.8,60.88,280.42,417.38,48.49,308.03,-0.05755781148500954
1771365767496,2026-02-17 22:02:47.496000,XRPUSDT,1.4829,1.4828,1.4827,1.4826,1.4825,40533.6,51332.8,47375.6,57057.9,71188.5,1.483,1.4831,1.4832,1.4833,1.4834,15280.2,17976.8,50864.9,108808.8,55156.7,0.0376297723826448
1771365768506,2026-02-17 22:02:48.506000,BTCUSDT,67617.7,67617.0,67615.7,67614.0,67613.9,2.026,5.175,0.009,0.009,0.147,67617.8,67618.4,67619.6,67621.8,67622.1,4.404,0.001,0.148,0.221,0.002,0.2133091747652776
1771365768506,2026-02-17 22:02:48.506000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,110.075,1.006,4.024,135.917,140.571,1998.3,1998.5,1998.6,1998.7,1998.8,73.742,174.137,32.649,157.164,203.224,-0.24147295568367924
1771365768506,2026-02-17 22:02:48.506000,SOLUSDT,85.18,85.17,85.16,85.15,85.14,3867.77,3561.33,2763.03,3333.63,3917.61,85.19,85.2,85.21,85.22,85.23,847.65,1941.68,3773.33,3072.97,3311.65,0.1479431996354143
1771365768506,2026-02-17 22:02:48.506000,BNBUSDT,618.4,618.3,618.2,618.1,618.0,331.36,226.37,275.33,163.37,69.34,618.5,618.6,618.7,618.8,618.9,24.61,275.05,111.95,346.57,289.79,0.008421092471164834
1771365768506,2026-02-17 22:02:48.506000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,12789.9,55696.4,16603.6,104001.0,23561.5,1.4833,1.4834,1.4835,1.4836,1.4837,13693.0,41862.8,38958.1,115166.6,35190.3,-0.07041916125783347
1771365769511,2026-02-17 22:02:49.511000,BTCUSDT,67617.7,67617.4,67617.3,67617.0,67615.9,1.887,0.009,0.147,5.175,1.947,67617.8,67618.3,67618.4,67619.6,67621.3,3.169,0.009,0.01,0.148,1.478,0.31125259317547743
1771365769511,2026-02-17 22:02:49.511000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,110.075,1.006,36.772,139.465,111.17,1998.3,1998.4,1998.5,1998.6,1998.7,32.123,37.53,175.74,28.364,157.364,-0.03933539775966749
1771365769511,2026-02-17 22:02:49.511000,SOLUSDT,85.18,85.17,85.16,85.15,85.14,4776.87,3561.33,3362.25,3323.97,3917.61,85.19,85.2,85.21,85.22,85.23,906.11,1941.68,4982.12,2838.24,3325.64,0.1502388584829526
1771365769511,2026-02-17 22:02:49.511000,BNBUSDT,618.4,618.3,618.2,618.1,618.0,331.36,273.93,275.33,115.84,69.34,618.5,618.6,618.7,618.8,618.9,24.61,269.07,111.95,346.57,289.79,0.011296191745857009
1771365769511,2026-02-17 22:02:49.511000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,40533.6,58173.5,40525.5,29389.8,91213.0,1.4834,1.4835,1.4836,1.4837,1.4838,14970.3,18548.4,100175.9,48222.1,55153.5,0.04581393327022278
1771365770513,2026-02-17 22:02:50.513000,BTCUSDT,67617.7,67617.6,67617.3,67617.0,67615.9,1.943,0.009,0.147,5.175,1.947,67617.8,67618.3,67618.4,67619.5,67619.6,1.203,0.009,0.01,0.147,1.947,0.4710058227646168
1771365770513,2026-02-17 22:02:50.513000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,110.075,1.006,36.772,139.265,111.17,1998.3,1998.4,1998.5,1998.6,1998.7,32.173,37.53,175.74,28.364,157.605,-0.039922863685669545
1771365770513,2026-02-17 22:02:50.513000,SOLUSDT,85.18,85.17,85.16,85.15,85.14,4800.35,3562.6,3318.57,3328.32,3917.61,85.19,85.2,85.21,85.22,85.23,906.11,2915.71,4008.06,2838.24,3311.65,0.15035241506271274
1771365770513,2026-02-17 22:02:50.513000,BNBUSDT,618.4,618.3,618.2,618.1,618.0,331.36,273.93,275.33,115.84,69.34,618.5,618.6,618.7,618.8,618.9,24.61,254.52,117.82,346.57,304.34,0.00848764701986131
1771365770513,2026-02-17 22:02:50.513000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,50646.1,37947.0,40525.5,29389.8,91213.0,1.4834,1.4835,1.4836,1.4837,1.4838,15411.2,18107.5,100175.9,48222.1,55153.5,0.02598894475582572
1771365771522,2026-02-17 22:02:51.522000,BTCUSDT,67617.7,67617.6,67617.3,67617.0,67615.9,2.201,0.009,0.147,5.175,1.947,67617.8,67618.4,67619.5,67619.6,67620.4,0.526,0.001,0.147,1.947,0.003,0.5663884987193257
1771365771522,2026-02-17 22:02:51.522000,ETHUSDT,1998.4,1998.3,1998.2,1998.1,1998.0,0.501,113.501,136.656,0.444,137.223,1998.5,1998.6,1998.7,1998.8,1998.9,36.492,28.715,186.531,104.832,235.855,-0.20810604129492727
1771365771522,2026-02-17 22:02:51.522000,SOLUSDT,85.18,85.17,85.16,85.15,85.14,4175.33,3447.79,4138.36,3972.84,2717.25,85.19,85.2,85.21,85.22,85.23,614.0,62.17,1335.15,4040.07,3086.4,0.3375859389271806
1771365771522,2026-02-17 22:02:51.522000,BNBUSDT,618.4,618.3,618.2,618.1,618.0,322.34,279.37,275.33,110.98,69.34,618.5,618.6,618.7,618.8,618.9,19.53,258.15,117.82,346.57,304.34,0.005204941604833251
1771365771522,2026-02-17 22:02:51.522000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,6.7,10113.2,62546.5,60191.0,60413.5,1.4834,1.4835,1.4836,1.4837,1.4838,36197.6,39090.1,97980.2,35252.9,55153.5,-0.1540740552696472
1771365772532,2026-02-17 22:02:52.532000,BTCUSDT,67618.3,67618.1,67618.0,67617.8,67617.7,5.553,0.009,0.002,2.065,2.103,67618.4,67621.7,67622.4,67622.5,67622.7,0.003,0.009,0.009,0.147,0.616,0.8508938759984783
1771365772532,2026-02-17 22:02:52.532000,ETHUSDT,1998.4,1998.3,1998.2,1998.1,1998.0,23.177,90.19,136.656,3.747,139.878,1998.5,1998.6,1998.7,1998.8,1998.9,39.536,3.698,203.299,109.97,235.855,-0.2015302138120864
1771365772532,2026-02-17 22:02:52.532000,SOLUSDT,85.18,85.17,85.16,85.15,85.14,5176.21,3986.31,4323.69,3684.5,2706.55,85.19,85.21,85.22,85.23,85.24,370.05,40.09,2394.99,3480.67,3159.12,0.35578323303383314
1771365772532,2026-02-17 22:02:52.532000,BNBUSDT,618.4,618.3,618.2,618.1,618.0,295.77,309.97,243.32,149.8,69.34,618.5,618.6,618.7,618.8,618.9,19.53,239.86,101.85,377.97,273.73,0.02655275474019036
1771365772532,2026-02-17 22:02:52.532000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,40537.9,31925.6,62546.5,72977.2,47625.5,1.4834,1.4835,1.4836,1.4837,1.4838,25142.1,7996.3,100175.9,48222.1,55153.5,0.03843733508618483
1771365773538,2026-02-17 22:02:53.538000,BTCUSDT,67618.3,67618.1,67618.0,67617.7,67617.6,5.585,0.009,0.002,2.103,2.218,67618.4,67621.7,67622.4,67622.5,67622.7,0.003,0.009,0.009,0.147,0.616,0.8534716381646574
1771365773538,2026-02-17 22:02:53.538000,ETHUSDT,1998.6,1998.5,1998.4,1998.3,1998.2,21.774,87.565,8.588,130.559,142.027,1998.7,1998.8,1998.9,1999.0,1999.1,79.991,135.453,189.071,26.536,145.785,-0.19261197354832646
1771365773538,2026-02-17 22:02:53.538000,SOLUSDT,85.18,85.17,85.16,85.15,85.14,4265.97,3990.66,4138.36,3684.5,2706.55,85.19,85.21,85.22,85.23,85.24,370.05,40.09,2394.99,2937.8,3159.12,0.3569762305742289
1771365773538,2026-02-17 22:02:53.538000,BNBUSDT,618.5,618.4,618.3,618.2,618.1,60.27,257.94,309.33,243.32,120.0,618.6,618.7,618.8,618.9,619.0,242.89,101.85,377.97,273.73,320.17,-0.14117193289620242
1771365773538,2026-02-17 22:02:53.538000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,40537.9,31925.6,62546.5,72977.2,47625.5,1.4834,1.4835,1.4836,1.4837,1.4838,25142.1,23163.1,85010.1,48222.1,55153.5,0.03843522574281402
1771365774548,2026-02-17 22:02:54.548000,BTCUSDT,67618.3,67618.2,67618.0,67617.8,67617.7,5.585,0.013,0.002,2.065,2.103,67618.4,67621.7,67622.4,67622.5,67623.0,0.001,0.009,0.009,0.009,0.009,0.992452830188679
